date,iso_a3,currency_code,name,local_price,dollar_ex,dollar_price,USD_raw,EUR_raw,GBP_raw,JPY_raw,CNY_raw,GDP_bigmac,adj_price,USD_adjusted,EUR_adjusted,GBP_adjusted,JPY_adjusted,CNY_adjusted
5/1/2004,GBR,GBP,Britain,1.88,0.558659218,3.365199999,0.36243,0.02348,0,0.4514,1.67922,27751.20414,2.629728061,0.51251,-0.02574,0,0.60163,1.04027
5/1/2004,HKG,HKD,Hong Kong,12,7.79,1.540436457,-0.37634,-0.5315,-0.54225,-0.33561,0.22642,38240.2012,2.890447129,-0.37009,-0.59425,-0.58353,-0.33297,-0.1503
5/1/2004,HUN,HUF,Hungary,530,211,2.511848341,0.01694,-0.23606,-0.25358,0.08335,0.99982,8790.482166,2.158432117,0.37548,-0.114,-0.0906,0.45653,0.85542
5/1/2004,IDN,IDR,Indonesia,16100,9120,1.765350877,-0.28528,-0.46309,-0.47541,-0.23861,0.40549,1561.234111,1.978738786,0.05449,-0.32077,-0.30282,0.11662,0.42243
5/1/2004,JPN,JPY,Japan,262,113,2.318584071,-0.0613,-0.29483,-0.31101,0,0.84595,38701.98219,2.901925358,-0.05565,-0.39171,-0.37564,0,0.27387
5/1/2004,KOR,KRW,South Korea,3200,1177,2.718776551,0.10072,-0.17312,-0.19209,0.1726,1.16456,13495.71396,2.275387403,0.41226,-0.09031,-0.06628,0.49548,0.90505
5/1/2004,LKA,LKR,Sri Lanka,140,99,1.414141414,-0.42747,-0.56991,-0.57977,-0.39008,0.12587,,,,,,,
5/1/2004,MEX,MXN,Mexico,24,11.6,2.068965517,-0.16236,-0.37075,-0.38519,-0.10766,0.64721,7870.812668,2.135572413,0.14508,-0.26241,-0.24292,0.21256,0.54464
5/1/2004,MYS,MYR,Malaysia,5.04,3.8,1.326315789,-0.46303,-0.59662,-0.60587,-0.42796,0.05595,8827.912812,2.15936251,-0.27403,-0.53237,-0.52002,-0.23125,-0.02071
5/1/2004,NOR,NOK,Norway,35.5,6.8491,5.183162751,1.09845,0.57639,0.54022,1.23549,3.12659,24769.53154,2.555614311,1.39716,0.5441,0.58489,1.53842,2.23361
5/1/2004,NZL,NZD,New Zealand,4.35,1.64,2.652439024,0.07386,-0.1933,-0.2118,0.14399,1.11175,19953.2863,2.435899627,0.28702,-0.17098,-0.14909,0.36285,0.7361
5/1/2004,PAK,PKR,Pakistan,110,57.76,1.904432133,-0.22897,-0.42079,-0.43408,-0.17862,0.51622,874.992807,1.961681274,0.14745,-0.26088,-0.24136,0.21507,0.54784
5/1/2004,PER,PEN,Peru,8.99,3.49,2.575931232,0.04289,-0.21657,-0.23454,0.11099,1.05084,2064.029811,1.991236495,0.52901,-0.01511,0.01091,0.6191,1.06252
5/1/2004,PHL,PHP,Philippines,69,55.9,1.234347048,-0.50026,-0.62459,-0.6332,-0.46763,-0.01727,2061.823443,1.991181652,-0.2673,-0.52804,-0.51558,-0.22413,-0.01164
5/1/2004,POL,PLN,Poland,6.3,3.87,1.627906977,-0.34093,-0.50489,-0.51625,-0.29789,0.29606,8690.480933,2.155946443,-0.10754,-0.42513,-0.40995,-0.05495,0.20387
5/1/2004,RUS,RUB,Russia,42,29,1.448275862,-0.41365,-0.55953,-0.56963,-0.37536,0.15305,5766.347674,2.083262916,-0.17832,-0.47072,-0.45674,-0.1299,0.1084
5/1/2004,SAU,SAR,Saudi Arabia,2.4,3.7502,0.639965868,-0.7409,-0.80536,-0.80983,-0.72398,-0.49049,37823.83762,2.880097815,-0.73737,-0.83083,-0.82636,-0.72189,-0.64573
5/1/2004,SGP,SGD,Singapore,3.3,1.71,1.929824561,-0.21869,-0.41307,-0.42653,-0.16767,0.53644,30944.36359,2.70909862,-0.15804,-0.45766,-0.44334,-0.10843,0.13574
5/1/2004,SWE,SEK,Sweden,30,7.61,3.94218134,0.59602,0.19896,0.17146,0.70025,2.13858,24799.52643,2.556359877,0.82269,0.17406,0.20508,0.93009,1.45868
5/1/2004,THA,THB,Thailand,59,40.8,1.446078431,-0.41454,-0.5602,-0.57028,-0.37631,0.1513,4097.144652,2.041772481,-0.16289,-0.46079,-0.44654,-0.11356,0.1292
5/1/2004,TUR,TRY,Turkey,3950000,1531000,2.580013063,0.04454,-0.21532,-0.23333,0.11275,1.05409,0.004394536,1.939932182,0.57193,0.01254,0.03929,0.66456,1.12043
5/1/2004,TWN,TWD,Taiwan,75,33.4,2.245508982,-0.09089,-0.31706,-0.33273,-0.03152,0.78777,15915.58727,2.335536826,0.13639,-0.26801,-0.24867,0.20335,0.53291
5/1/2004,UKR,UAH,Ukraine,7.25,5.3315,1.359842446,-0.44946,-0.58642,-0.59591,-0.4135,0.08264,,,,,,,
5/1/2004,URY,UYU,Uruguay,29.8,29.735,1.002185976,-0.59426,-0.6952,-0.70219,-0.56776,-0.20211,,,,,,,
5/1/2004,USA,USD,United States,2.47,1,2.47,0,-0.24878,-0.26602,0.06531,0.9665,39405.354,2.919408674,0,-0.35586,-0.33885,0.05893,0.34893
5/1/2004,VEN,VEF,Venezuela,4400,2977,1.477997985,-0.40162,-0.55049,-0.5608,-0.36254,0.17671,,,,,,,
5/1/2004,ZAF,ZAR,South Africa,12.4,6.66,1.861861862,-0.24621,-0.43374,-0.44673,-0.19698,0.48233,6342.730927,2.097589749,0.04912,-0.32422,-0.30637,0.11094,0.41519
6/1/2005,ARE,AED,UAE,9,3.6725,2.450646698,-0.05014,-0.31606,-0.28769,0.04608,0.93167,,,,,,,
6/1/2005,ARG,ARS,Argentina,4.75,2.897,1.639627201,-0.36449,-0.5424,-0.52342,-0.30011,0.2924,6893.052265,2.277195304,-0.05749,-0.43985,-0.36837,0.04899,0.22335
6/1/2005,AUS,AUD,Australia,3.25,1.3015,2.497118709,-0.03212,-0.30309,-0.27418,0.06592,0.9683,35407.25158,3.179884664,0.02795,-0.38908,-0.31112,0.14407,0.33424
6/1/2005,BRA,BRL,Brazil,5.9,2.4648,2.393703343,-0.07221,-0.33195,-0.30424,0.02178,0.88679,4681.60022,2.207186176,0.41963,-0.15629,-0.04863,0.58,0.84263
6/1/2005,CAN,CAD,Canada,3.28,1.2494,2.625260125,0.01754,-0.26733,-0.23693,0.12062,1.06931,32934.96562,3.101618176,0.10797,-0.34152,-0.25749,0.23313,0.43811
6/1/2005,CHE,CHF,Switzerland,6.3,1.2475,5.0501002,0.9574,0.40941,0.46788,1.15569,2.98063,27898.64817,2.942180763,1.24685,0.33533,0.50573,1.50067,1.91634
6/1/2005,CHL,CLP,Chile,1500,592.45,2.531859229,-0.01866,-0.29339,-0.26408,0.08075,0.99568,6483.146306,2.264218691,0.46374,-0.13008,-0.01907,0.62909,0.89989
6/1/2005,CHN,CNY,China,10.5,8.2764,1.268667537,-0.50827,-0.64593,-0.63124,-0.45846,0,3050.079686,2.155536252,-0.22957,-0.54212,-0.48369,-0.14253,0
6/1/2005,COL,COP,Colombia,6500,2327.7,2.792456073,0.08235,-0.22067,-0.18833,0.19199,1.20109,2949.477118,2.152351423,0.69831,0.00933,0.13812,0.89016,1.20435
6/1/2005,CRI,CRC,Costa Rica,1130,475.3,2.377445824,-0.07851,-0.33649,-0.30896,0.01484,0.87397,,,,,,,
6/1/2005,CZE,CZK,Czech Republic,56.42,24.5409,2.299019188,-0.10891,-0.35838,-0.33176,-0.01864,0.81215,13810.94825,2.496198862,0.20561,-0.28349,-0.19206,0.3418,0.56484
6/1/2005,DNK,DKK,Denmark,27.75,6.0647,4.575659142,0.77351,0.277,0.32998,0.95317,2.60667,25940.50048,2.880190627,1.07958,0.23592,0.39363,1.3145,1.69923
6/1/2005,EGY,EGP,Egypt,9,5.8,1.551724138,-0.39856,-0.56694,-0.54897,-0.33763,0.22311,2110.8313,2.12580196,-0.04449,-0.43213,-0.35966,0.06345,0.24022
6/1/2005,EUZ,EUR,Euro area,2.92,0.814929509,3.583131998,0.38881,0,0.04149,0.5295,1.82433,23014.08334,2.787547464,0.68261,0,0.1276,0.87269,1.18398
6/1/2005,GBR,GBP,Britain,1.88,0.546448087,3.440400003,0.33349,-0.03983,0,0.46857,1.71182,30294.95834,3.018042044,0.4922,-0.11316,0,0.66077,0.93683
6/1/2005,HKG,HKD,Hong Kong,12,7.7807,1.542277687,-0.40222,-0.56957,-0.55172,-0.34166,0.21567,41652.91707,3.377607059,-0.40228,-0.64477,-0.59944,-0.33476,-0.22418
6/1/2005,HUN,HUF,Hungary,530,203.643,2.602593755,0.00876,-0.27365,-0.24352,0.11094,1.05144,10157.37562,2.380535746,0.43112,-0.14947,-0.04094,0.59278,0.85754
6/1/2005,IDN,IDR,Indonesia,14600,9545,1.529596647,-0.40713,-0.57311,-0.5554,-0.34708,0.20567,2021.453673,2.122972485,-0.05686,-0.43948,-0.36795,0.04968,0.22417
6/1/2005,JPN,JPY,Japan,250,106.715,2.342688469,-0.09198,-0.34619,-0.31907,0,0.84657,42771.69325,3.413024759,-0.1015,-0.46601,-0.39787,0,0.16623
6/1/2005,KOR,KRW,South Korea,2500,1005.5,2.486325211,-0.03631,-0.3061,-0.27732,0.06131,0.95979,19497.92517,2.676234552,0.21612,-0.27724,-0.18501,0.3535,0.57849
6/1/2005,LKA,LKR,Sri Lanka,175,99.945,1.75096303,-0.32133,-0.51133,-0.49106,-0.25258,0.38016,,,,,,,
6/1/2005,MEX,MXN,Mexico,28,10.8675,2.576489533,-0.00136,-0.28094,-0.25111,0.0998,1.03086,7801.399577,2.305951344,0.46259,-0.13076,-0.01985,0.62781,0.89839
6/1/2005,MYS,MYR,Malaysia,5.25,3.8,1.381578947,-0.4645,-0.61442,-0.59842,-0.41026,0.089,9794.425006,2.369045623,-0.23661,-0.54631,-0.48841,-0.15038,-0.00915
6/1/2005,NOR,NOK,Norway,39,6.4326,6.06286727,1.34995,0.69206,0.76226,1.588,3.77893,25787.19632,2.875337395,1.76015,0.6404,0.84972,2.07195,2.58259
6/1/2005,NZL,NZD,New Zealand,4.45,1.4023,3.173358055,0.22998,-0.11436,-0.07762,0.35458,1.50133,21696.87062,2.745847752,0.51282,-0.10091,0.01382,0.68371,0.96359
6/1/2005,PAK,PKR,Pakistan,130,59.62,2.18047635,-0.15485,-0.39146,-0.36621,-0.06924,0.71871,877.3395185,2.086752647,0.3678,-0.18709,-0.08336,0.52232,0.77537
6/1/2005,PER,PEN,Peru,8.99,3.2546,2.762244208,0.07064,-0.2291,-0.19712,0.17909,1.17728,2358.709755,2.133649182,0.69466,0.00716,0.13568,0.8861,1.19961
6/1/2005,PHL,PHP,Philippines,80,54.55,1.466544455,-0.43157,-0.59071,-0.57373,-0.37399,0.15597,2055.007829,2.124034727,-0.09619,-0.46285,-0.39431,0.00591,0.17312
6/1/2005,POL,PLN,Poland,6.5,3.3096,1.963983563,-0.23877,-0.45188,-0.42914,-0.16165,0.54807,9697.81752,2.365987268,0.0866,-0.35422,-0.27181,0.20935,0.41037
6/1/2005,RUS,RUB,Russia,42,28.4055,1.478586893,-0.4269,-0.58735,-0.57023,-0.36885,0.16546,7793.411713,2.305698468,-0.16056,-0.50111,-0.43745,-0.06574,0.08956
6/1/2005,SAU,SAR,Saudi Arabia,9,3.7501,2.399936002,-0.06979,-0.33021,-0.30243,0.02444,0.8917,12327.13537,2.449224999,0.28267,-0.23769,-0.14042,0.42756,0.66486
6/1/2005,SGP,SGD,Singapore,3.6,1.6607,2.167760583,-0.15978,-0.39501,-0.36991,-0.07467,0.70869,33442.4975,3.117685386,-0.08983,-0.45907,-0.39005,0.01299,0.18137
6/1/2005,SWE,SEK,Sweden,31,7.4402,4.166554663,0.61494,0.16282,0.21107,0.77854,2.2842,26138.60078,2.886461995,0.88953,0.12298,0.26627,1.10298,1.45255
6/1/2005,THA,THB,Thailand,60,40.53,1.4803849,-0.42621,-0.58685,-0.56971,-0.36808,0.16688,4600.857498,2.20463006,-0.12101,-0.47761,-0.41095,-0.02172,0.1409
6/1/2005,TUR,TRY,Turkey,4,1.369,2.92184076,0.1325,-0.18456,-0.15073,0.24722,1.30308,5527.699665,2.233971602,0.71207,0.01751,0.14735,0.90548,1.22222
6/1/2005,TWN,TWD,Taiwan,75,31.175,2.405773857,-0.06753,-0.32858,-0.30073,0.02693,0.8963,17581.58338,2.615567888,0.20402,-0.28444,-0.19313,0.34003,0.56277
6/1/2005,UKR,UAH,Ukraine,7.25,5.06,1.432806324,-0.44465,-0.60012,-0.58353,-0.38839,0.12938,,,,,,,
6/1/2005,URY,UYU,Uruguay,44,24.125,1.823834197,-0.29309,-0.49099,-0.46988,-0.22148,0.4376,,,,,,,
6/1/2005,USA,USD,United States,2.58,1,2.58,0,-0.27996,-0.25009,0.1013,1.03363,41641.617,3.377249326,0,-0.40569,-0.32985,0.11296,0.29797
6/1/2005,VEN,VEF,Venezuela,5600,2629.62,2.129585263,-0.17458,-0.40566,-0.38101,-0.09097,0.6786,,,,,,,
6/1/2005,ZAF,ZAR,South Africa,13.95,6.6482,2.098312325,-0.1867,-0.41439,-0.3901,-0.10431,0.65395,6459.760353,2.263478349,0.21349,-0.2788,-0.18678,0.35057,0.57508
1/1/2006,ARG,ARS,Argentina,4.75,3.0638,1.550362295,-0.41934,-0.55878,-0.53248,-0.29114,0.19069,8484.828303,2.318149417,-0.22066,-0.49047,-0.4226,-0.0453,0.13528
1/1/2006,AUS,AUD,Australia,3.25,1.3308,2.442140066,-0.08534,-0.30499,-0.26356,0.1166,0.87559,38969.39185,2.998309621,-0.05087,-0.37945,-0.2968,0.1627,0.38263
1/1/2006,BRA,BRL,Brazil,6.2,2.2615,2.741543224,0.0268,-0.21978,-0.17327,0.25349,1.10553,5052.956482,2.241578774,0.42519,-0.0682,0.05591,0.74588,1.07612
1/1/2006,CAN,CAD,Canada,3.52,1.1704,3.007518797,0.12641,-0.14409,-0.09306,0.3751,1.3098,33483.57722,2.875912173,0.21861,-0.20326,-0.09715,0.49281,0.77518
1/1/2006,CHE,CHF,Switzerland,6.3,1.2776,4.931120852,0.84686,0.40335,0.48701,1.25461,2.78715,29751.90281,2.792652446,1.0576,0.34527,0.52445,1.52059,1.99736
1/1/2006,CHL,CLP,Chile,1560,522.75,2.984218077,0.11768,-0.15072,-0.10009,0.36444,1.29191,7241.053687,2.290398782,0.51828,-0.00734,0.12487,0.85991,1.21172
1/1/2006,CHN,CNY,China,10.5,8.0641,1.302067187,-0.51233,-0.62944,-0.60735,-0.40467,0,3649.441186,2.210264065,-0.31353,-0.55118,-0.4914,-0.15906,0
1/1/2006,CZE,CZK,Czech Republic,62,23.8375,2.600943891,-0.02586,-0.2598,-0.21567,0.1892,0.99755,13873.40217,2.438377266,0.24298,-0.18733,-0.0791,0.52266,0.81068
1/1/2006,DNK,DKK,Denmark,27.75,6.1769,4.492544804,0.6826,0.27853,0.35475,1.05408,2.45032,28199.19836,2.758009084,0.89815,0.24102,0.40631,1.32525,1.76508
1/1/2006,EGY,EGP,Egypt,9.25,5.74,1.611498258,-0.39644,-0.54138,-0.51404,-0.26319,0.23765,2311.719195,2.180417311,-0.13876,-0.43692,-0.36192,0.05503,0.25459
1/1/2006,EUZ,EUR,Euro area,2.91,0.82815735,3.513825,0.31604,0,0.05962,0.60659,1.69865,24572.17716,2.67708434,0.5295,0,0.13319,0.87366,1.22807
1/1/2006,GBR,GBP,Britain,1.88,0.566925563,3.316131998,0.242,-0.05626,0,0.5162,1.54682,32903.36296,2.862966649,0.34973,-0.11754,0,0.65344,0.96619
1/1/2006,HKG,HKD,Hong Kong,12,7.7512,1.548147384,-0.42017,-0.55941,-0.53315,-0.29216,0.18899,45950.13196,3.154061289,-0.42803,-0.62604,-0.57623,-0.29933,-0.16679
1/1/2006,HUN,HUF,Hungary,560,206.956,2.705889175,0.01344,-0.22993,-0.18402,0.23719,1.07815,10668.40662,2.366868602,0.3322,-0.129,-0.01299,0.63196,0.94065
1/1/2006,IDN,IDR,Indonesia,14600,9460,1.543340381,-0.42197,-0.56078,-0.5346,-0.29435,0.1853,2492.396149,2.184448508,-0.17671,-0.46173,-0.39004,0.00854,0.19931
1/1/2006,JPN,JPY,Japan,250,114.305,2.187130922,-0.18085,-0.37756,-0.34046,0,0.67974,44518.02404,3.122108631,-0.18368,-0.46629,-0.3952,0,0.18915
1/1/2006,KOR,KRW,South Korea,2500,977.45,2.557675584,-0.04207,-0.27211,-0.22872,0.16942,0.96432,21221.61599,2.60232787,0.14529,-0.2512,-0.15147,0.403,0.66838
1/1/2006,MEX,MXN,Mexico,28,10.5425,2.655916528,-0.00527,-0.24415,-0.19909,0.21434,1.03977,8629.433611,2.321375797,0.33322,-0.12833,-0.01224,0.63321,0.94214
1/1/2006,MYS,MYR,Malaysia,5.5,3.7488,1.46713615,-0.45051,-0.58247,-0.55758,-0.3292,0.12677,10439.4296,2.361759752,-0.27612,-0.52672,-0.46369,-0.11324,0.0545
1/1/2006,NZL,NZD,New Zealand,4.45,1.4467,3.075965992,0.15205,-0.12461,-0.07242,0.40639,1.36237,23327.466,2.64931281,0.35295,-0.11543,0.00238,0.65738,0.97087
1/1/2006,PER,PEN,Peru,9.5,3.446,2.756819501,0.03252,-0.21544,-0.16866,0.26047,1.11726,2472.436863,2.184003184,0.47092,-0.03831,0.08978,0.80189,1.14272
1/1/2006,PHL,PHP,Philippines,82,52.58,1.559528338,-0.41591,-0.55617,-0.52971,-0.28695,0.19773,2262.209825,2.179312677,-0.16611,-0.4548,-0.38219,0.02152,0.21474
1/1/2006,POL,PLN,Poland,6.5,3.1151,2.086610382,-0.2185,-0.40617,-0.37077,-0.04596,0.60254,10658.59399,2.366649666,0.0274,-0.32828,-0.23881,0.25858,0.49664
1/1/2006,RUS,RUB,Russia,46,28.67,1.604464597,-0.39908,-0.54339,-0.51616,-0.26641,0.23224,9382.581933,2.338179761,-0.20038,-0.4772,-0.40757,-0.02045,0.16483
1/1/2006,SGP,SGD,Singapore,3.6,1.6353,2.20143093,-0.17549,-0.37349,-0.33614,0.00654,0.69072,36985.08253,2.954036452,-0.1316,-0.43223,-0.35661,0.06381,0.26503
1/1/2006,SWE,SEK,Sweden,33,7.7119,4.279101129,0.60266,0.21779,0.29039,0.95649,2.28639,26211.08789,2.713651105,0.83752,0.20138,0.36139,1.25098,1.67676
1/1/2006,THA,THB,Thailand,60,39.755,1.50924412,-0.43474,-0.57048,-0.54488,-0.30994,0.15911,5179.777261,2.244408352,-0.21641,-0.48768,-0.41945,-0.04009,0.14148
1/1/2006,TUR,TRY,Turkey,4.1,1.3365,3.067714179,0.14896,-0.12696,-0.07491,0.40262,1.35603,6433.422307,2.272379213,0.57314,0.02853,0.16552,0.92711,1.29163
1/1/2006,TWN,TWD,Taiwan,75,31.9495,2.347454577,-0.1208,-0.33194,-0.29211,0.0733,0.80287,18818.55171,2.548711597,0.07327,-0.29829,-0.20483,0.31477,0.56346
1/1/2006,USA,USD,United States,2.67,1,2.67,0,-0.24014,-0.19485,0.22078,1.05059,44034.256,3.11131498,0,-0.34619,-0.25911,0.22501,0.45673
1/1/2006,VEN,VEF,Venezuela,5900,2615.92,2.255420655,-0.15527,-0.35813,-0.31986,0.03122,0.73218,,,,,,,
1/1/2006,ZAF,ZAR,South Africa,13.95,6.0803,2.294294689,-0.14071,-0.34707,-0.30814,0.049,0.76204,7346.382123,2.292748831,0.16607,-0.23761,-0.13607,0.42845,0.69865
5/1/2006,ARE,AED,UAE,9,3.6726,2.450579971,-0.1185,-0.34945,-0.32824,0.09889,0.87318,,,,,,,
5/1/2006,ARG,ARS,Argentina,7,3.0565,2.290201211,-0.17619,-0.39202,-0.3722,0.02697,0.75059,5994.764994,2.370101642,0.20309,-0.24977,-0.16549,0.5286,0.70408
5/1/2006,AUS,AUD,Australia,3.25,1.33253,2.438969479,-0.12267,-0.35253,-0.33142,0.09368,0.8643,40574.87241,3.362051897,-0.09678,-0.43676,-0.37349,0.14759,0.27934
5/1/2006,BRA,BRL,Brazil,6.4,2.3045,2.777175092,-0.00102,-0.26275,-0.23871,0.24534,1.12282,5096.720384,2.344340716,0.47494,-0.08025,0.02308,0.87399,1.08913
5/1/2006,CAN,CAD,Canada,3.52,1.12045,3.141594895,0.13007,-0.166,-0.13881,0.40875,1.40138,34863.05044,3.198205001,0.22303,-0.23734,-0.15166,0.55392,0.73232
5/1/2006,CHE,CHF,Switzerland,6.3,1.20885,5.21156471,0.87466,0.38351,0.42862,1.33697,2.98362,30977.63664,3.086749673,1.10213,0.31086,0.45811,1.67087,1.97749
5/1/2006,CHL,CLP,Chile,1560,529.95,2.943673932,0.05888,-0.21855,-0.19307,0.32,1.25009,7539.374251,2.414409646,0.518,-0.0534,0.05294,0.9287,1.15012
5/1/2006,CHN,CNY,China,10.5,8.026,1.308248193,-0.52941,-0.6527,-0.64138,-0.41336,0,3799.792695,2.3071376,-0.29399,-0.55974,-0.51029,-0.10298,0
5/1/2006,COL,COP,Colombia,6500,2503.6,2.596261384,-0.06609,-0.31077,-0.2883,0.16422,0.98453,3468.575065,2.297636431,0.40689,-0.12268,-0.02413,0.78753,0.99274
5/1/2006,CRI,CRC,Costa Rica,1130,509.535,2.217708303,-0.20226,-0.41127,-0.39207,-0.00554,0.69517,,,,,,,
5/1/2006,CZE,CZK,Czech Republic,59.05,22.1078,2.671002994,-0.03921,-0.29093,-0.26781,0.19773,1.04166,15166.60227,2.633201065,0.26294,-0.21245,-0.12398,0.60463,0.78885
5/1/2006,DNK,DKK,Denmark,27.75,5.81825,4.769475358,0.71564,0.26615,0.30743,1.13873,2.6457,29360.96309,3.040374463,0.95315,0.21796,0.35478,1.48159,1.76648
5/1/2006,EGY,EGP,Egypt,9.5,5.77075,1.646233159,-0.40783,-0.56298,-0.54873,-0.2618,0.25835,2343.617547,2.265366379,-0.09521,-0.43579,-0.37241,0.14958,0.28155
5/1/2006,EUZ,EUR,Euro area,2.939573529,0.780365992,3.766916497,0.35501,0,0.0326,0.68916,1.87936,25327.12148,2.924661398,0.60363,0,0.11233,1.03749,1.2714
5/1/2006,GBR,GBP,Britain,1.94,0.531801744,3.647976002,0.31222,-0.03158,0,0.63583,1.78844,33199.37762,3.15048159,0.44168,-0.10099,0,0.83173,1.04201
5/1/2006,HKG,HKD,Hong Kong,12,7.7533,1.547728064,-0.44326,-0.58913,-0.57573,-0.30597,0.18305,47843.20856,3.570548297,-0.4603,-0.66345,-0.62564,-0.31428,-0.23556
5/1/2006,HUN,HUF,Hungary,560,206.3444,2.713909367,-0.02377,-0.27954,-0.25605,0.21697,1.07446,11107.92899,2.516775689,0.34259,-0.16278,-0.06873,0.70583,0.90167
5/1/2006,IDN,IDR,Indonesia,14600,9325,1.565683646,-0.4368,-0.58436,-0.57081,-0.29792,0.19678,2595.079136,2.272579699,-0.14222,-0.4651,-0.40501,0.08986,0.21498
5/1/2006,JPN,JPY,Japan,250,112.105,2.230052183,-0.19782,-0.40799,-0.38869,0,0.70461,46352.09994,3.527774989,-0.21294,-0.5092,-0.45407,0,0.1148
5/1/2006,KOR,KRW,South Korea,2500,952.4,2.624947501,-0.05577,-0.30316,-0.28044,0.17708,1.00646,22095.91478,2.831972377,0.15405,-0.28035,-0.19951,0.46628,0.63461
5/1/2006,LKA,LKR,Sri Lanka,190,102.955,1.845466466,-0.33616,-0.51009,-0.49411,-0.17246,0.41064,,,,,,,
5/1/2006,MEX,MXN,Mexico,29,11.3031,2.565667826,-0.0771,-0.31889,-0.29669,0.1505,0.96115,8675.12737,2.446989377,0.30545,-0.18594,-0.09449,0.65865,0.84906
5/1/2006,MYS,MYR,Malaysia,5.5,3.6295,1.515360242,-0.45491,-0.59772,-0.5846,-0.32048,0.15831,10869.51846,2.509936746,-0.2483,-0.53125,-0.47859,-0.04492,0.06472
5/1/2006,NOR,NOK,Norway,43,6.1023,7.046523442,1.53472,0.87063,0.93163,2.1598,4.38623,27957.9929,3.000129457,1.92434,0.82358,1.02843,2.71553,3.14208
5/1/2006,NZL,NZD,New Zealand,4.45,1.62101,2.745202065,-0.01252,-0.27123,-0.24747,0.231,1.09838,24288.52265,2.894868594,0.1807,-0.26373,-0.18103,0.50014,0.67236
5/1/2006,PAK,PKR,Pakistan,130,60.055,2.164682374,-0.22134,-0.42534,-0.40661,-0.02931,0.65464,1068.841441,2.228798693,0.20925,-0.24593,-0.16122,0.53642,0.7128
5/1/2006,PER,PEN,Peru,9.5,3.261,2.913216805,0.04792,-0.22663,-0.20142,0.30634,1.22681,2574.297558,2.271983567,0.59647,-0.00446,0.10737,1.0284,1.26126
5/1/2006,PHL,PHP,Philippines,85,52.625,1.6152019,-0.41899,-0.57121,-0.55723,-0.27571,0.23463,2272.277382,2.263319945,-0.11147,-0.44592,-0.38368,0.12893,0.25853
5/1/2006,POL,PLN,Poland,6.5,3.09915,2.097349273,-0.24556,-0.44322,-0.42506,-0.05951,0.60317,11097.7121,2.516482612,0.03769,-0.35291,-0.28022,0.31845,0.46981
5/1/2006,RUS,RUB,Russia,48,27.06375,1.773590134,-0.36202,-0.52917,-0.51382,-0.20469,0.3557,9362.083159,2.466695098,-0.10478,-0.44175,-0.37904,0.13743,0.26801
5/1/2006,SAU,SAR,Saudi Arabia,9,3.749,2.400640171,-0.13646,-0.3627,-0.34193,0.0765,0.835,16295.69558,2.665589756,0.12131,-0.30076,-0.22222,0.42469,0.58824
5/1/2006,SGP,SGD,Singapore,3.6,1.5873,2.268002268,-0.18417,-0.39792,-0.37828,0.01702,0.73362,38508.81252,3.302785782,-0.14502,-0.46685,-0.40695,0.0863,0.21101
5/1/2006,SWE,SEK,Sweden,33,7.28455,4.530135698,0.62955,0.20261,0.24182,1.0314,2.46275,27290.94544,2.980994817,0.89209,0.17988,0.31243,1.40401,1.67999
5/1/2006,THA,THB,Thailand,60,38.445,1.560671089,-0.43861,-0.58569,-0.57218,-0.30016,0.19295,5393.176324,2.352844725,-0.17413,-0.485,-0.42715,0.04931,0.16977
5/1/2006,TUR,TRY,Turkey,4.2,1.5415,2.724618878,-0.01992,-0.2767,-0.25311,0.22177,1.08265,6538.982295,2.385712828,0.42194,-0.1133,-0.01369,0.80665,1.01405
5/1/2006,TWN,TWD,Taiwan,75,32.141,2.333468156,-0.16062,-0.38054,-0.36034,0.04637,0.78366,19593.84784,2.760199149,0.05258,-0.34363,-0.26989,0.33736,0.49089
5/1/2006,UKR,UAH,Ukraine,8.5,5.05,1.683168317,-0.39454,-0.55317,-0.5386,-0.24523,0.28658,,,,,,,
5/1/2006,URY,UYU,Uruguay,42.28,23.925,1.767189133,-0.36432,-0.53087,-0.51557,-0.20756,0.35081,,,,,,,
5/1/2006,USA,USD,United States,2.78,1,2.78,0,-0.262,-0.23793,0.24661,1.12498,44034.256,3.461286304,0,-0.37641,-0.30636,0.27055,0.41642
5/1/2006,VEN,VEF,Venezuela,5701.25,2519.58,2.262777923,-0.18605,-0.3993,-0.37972,0.01467,0.72962,,,,,,,
5/1/2006,ZAF,ZAR,South Africa,13.95,6.597,2.114597544,-0.23935,-0.43864,-0.42034,-0.05177,0.61636,7649.04206,2.41755553,0.08904,-0.32089,-0.2446,0.38368,0.54253
1/1/2007,ARE,AED,UAE,10,3.6726,2.722866634,-0.05783,-0.28519,-0.28976,0.18236,0.9244,,,,,,,
1/1/2007,ARG,ARS,Argentina,8.25,3.08875,2.670983408,-0.07578,-0.29881,-0.30329,0.15983,0.88773,6435.193827,2.492850173,0.3151,-0.14141,-0.08379,0.61364,0.84667
1/1/2007,AUS,AUD,Australia,3.45,1.266865,2.723257806,-0.0577,-0.28509,-0.28966,0.18253,0.92467,42197.14549,3.44062237,-0.02852,-0.36575,-0.32318,0.19202,0.36416
1/1/2007,BRA,BRL,Brazil,6.4,2.1335,2.999765643,0.03798,-0.2125,-0.21753,0.30259,1.1201,5816.345814,2.476449308,0.48676,-0.02934,0.03581,0.82428,1.08772
